name,artist,lyric
Suara,Hijau Daun,"Di sini aku masih sendiri
Merenungi hari-hari sepi
Aku tanpamu masih tanpamu
Bila esok hari datang lagi
Ku coba hadapi semua ini
Meski tanpamu oh meski tanpamu
Bila aku dapat bintang yang berpijar
Mentari yang tenang bersamaku disini
Ku dapat tertawa menangis merenung
Di tempat ini aku bertahan
Suara dengarkanlah aku
Apa kabarnya pujaan hatiku
Aku di sini menunggunya
Masih berharap di dalam hatinya
Suara dengarkanlah aku
Apakah aku slalu dihatinya
Aku di sini menunggunya
Masih berharap di dalam hatinya
Kalau ku masih tetap disini
Ku lewati semua yang terjadi
Aku menunggumu oh aku menunggu
Suara dengarkanlah aku
Apa kabarnya pujaan hatiku
Aku di sini menunggunya
Masih berharap di dalam hatinya
Suara dengarkanlah aku
Apakah aku ada dihatinya
Aku di sini menunggunya
Masih berharap di dalam hatinya
Suara dengarkanlah aku
Apa kabarnya pujaan hatiku
Aku di sini menunggunya
Masih berharap di dalam hatinya oh
Suara dengarkanlah aku
"
Setiap Detik,Hijau Daun,"Setiap detik
Engkau yang datang dalam mimpiku
Setiap siang malam menggangguku
Tak lelap tidurku karena dirimu
Setiap waktu
Engkau yang selalu menghantuiku
Tak pernah lari dari fikiranku
Tak mau hilang dari ingatanku
Tahukah engkau
Saat gelap datang
Aku masih mencarimu
Engkau dimana
Setiap waktu
Engkau yang selalu menghantuiku
Tak pernah lari dari fikiranku
Tak mau hilang dari ingatanku
Tapi mengapa saat ku terjaga
Kau masih tak disampingku
Sampai kapankah aku menantimu
Selalu menantiku
Setiap detik aku memikirkanmu
Setiap detik rindu meracuniku
Setiap detik teringatku padamu
Setiap detik apa terus begini
Ku mohon dengarlah rintihan hati ini
Yang ku curahkan seraya ku bernyanyi
Sampai kapankah aku terus begini
Ku harap kau kan kembali kepadaku
Setiap detik aku memikirkanmu
Setiap detik rindu meracuniku
Setiap detik teringatku padamu
Setiap detik apa terus begini
Ku mohon dengarlah rintihan hati ini
Yang ku curahkan seraya ku bernyanyi
Sampai kapankah aku terus begini
Ku harap kau kan kembali kepadaku
Sampai kapankah aku terus begini
Ku harap kau kan kembali kepadaku
Ku harap kau kan kembali kepadaku
Ku harap kau kan kembali kepadaku"
Rumah ke Rumah,Hindia,"Menyesal tak kusampaikan
Cinta monyetku ke Kanya dan Rebecca
Apa kabar kalian di sana
Semoga?hidup?baik-baik saja
Tak belajar?terkena getahnya
Saat bersama Thanya dan Saphira
Kupercaya?mungkin bukan jalannya
Namun kalian banyak salah juga
Jika dahulu ku tak cepat berubah
Ini maafku untukmu Sharfina
Segala doa yang baik adanya
Untukmu dan mimpimu yang mulia
Pindah berkala rumah ke rumah
Berharap bisa berujung indah
Walau akhirnya harus berpisah
Trima kasih karna ku tak mudah
Pindah berkala rumah ke rumah
Berharap bisa berujung indah
Walau akhirnya harus berpisah
Trima kasih karna ku tak mudah
Hm
Maaf jika ku sering buat susah
Indisya Panda Anggra Caca Sismita
Prempuan terkuat dalam hidupku
Terjanglah apa pun yang kalian tuju
Kau datang saat gelapku merekah
Seluruh hatiku untukmu Meidiana
Kau pantas dapatkan yang baik di dunia
Smoga kita bertahan lama
Pindah berkala rumah ke rumah
Mengambil pelajaran jika berpisah
Jikalau suatu saat berujung indah
Catat nama kita dalam sejarah
Pindah berkala rumah ke rumah
Mengambil pelajaran jika berpisah
Jikalau suatu saat berujung indah
Catat nama kita dalam sejarah
Letih mengembara rumah ke rumah
Kadang ku lupa akanmu Amalia
Siap sedia tiap ku bercerita
Ku beruntung jadi anakmu Bunda
Pindah berkala rumah ke rumah
Selalu pada dirimu aku berserah
Jika aku disebut dalam sejarah
Mreka takkan lupa karna siapa
Pindah berkala rumah ke rumah
Selalu pada dirimu aku berserah
Jika aku disebut dalam sejarah
Mereka takkan lupa karna siapa"
Siapkah Kau 'Tuk Jatuh Cinta Lagi,HIVI!,"Ketika ku mendengar bahwa
Kini kau tak lagi dengannya
Dalam benakku timbul tanya
Masihkah ada dia di hatimu bertahta?
Atau ini saat bagiku untuk singgah di hatimu?
Namun siapkah kau 'tuk jatuh cinta lagi?
Meski bibir ini tak berkata
Bukan berarti ku tak merasa
Ada yang berbeda di antara kita
Dan tak mungkin ku melewatkanmu hanya karena
Diriku tak mampu untuk bicara
Bahwa aku inginkan kau ada di hidupku
Kini ku tak lagi dengannya
Sudah tak ada lagi rasa
Antara aku dengan dia
Pikirlah saja dulu
Hingga tiada ragu
Agar mulus jalanku
Melangkah menuju ke hatimu"
Hati Memilih Cinta,"Ilham Nahumarury
","Awalnya hidup terasa
Indah seperti kubayangkan
Sampai kau datang
Mengganggu rasa
Dulu tak ada yang salah
Dulu tak ada problema
Sampai kau datang
Merusaknya
Aku benci kepada kamu
Tapi hati memilih cinta
Inginnya ku menjauh
Menghapus jejakmu
Tetapi hidup malah satukan
Aku dan kamu bahagia
Hu oh
Awalnya hidup terasa
Indah seperti kubayangkan
Sampai kau datang
Mengganggu rasa
Dulu tak ada yang salah
Dulu tak ada problema
Sampai kau datang
Merusaknya
Aku benci kepada kamu
Tapi hati memilih cinta oh
Inginnya ku menjauh
Menghapus jejakmu
Tetapi hidup malah satukan
Aku dan kamu bahagia hu oh
Inginnya ku menjauh
Menghapus jejakmu
Tetapi hidup malah satukan
Tetapi hidup malah jodohkan
Tetapi hidup malah satukan
Aku dan kamu bahagia"
Sedalam cintamu,Indra Lesmana,"Terasa kini
Pesonamu hadir debarkan hari
Telah kau datangkan hayal nyata janji
Kedalam sukmaku
Menuai rinduku
Harum tubuhmu
Buai lelapku
Sirnakan segala resahku
Sedalam dalam cintamu kuselami
Warna warna terindah yang ada di bumi
Terlukis di jiwa telah membelai kalbu
Sedalam cintamu tercipta untukku
Ketika hati
Tak kuasa pergi menyepi sendiri
Telah kau yakinkan setia yang teruji
Dibatas waktuku
Menggapai cintaku
Aura hatimu
Sentuh hatiku
Sinari ruang asaku
Telah kusadari
Cinta tak terbatas
Rona masa yang berganti
Ikuti hati
Kaulah bisikan naluri"
Perempuanku,Irwansyah,"Biarkan aku di sini untukmu
Aku hanya ingin menghibur malam ini
Malam yang pasti menyenangkan untukmu dan tentu untuk ku
Biarkan di sini aku bernyanyi
Hanya untuk ku dan untuk menghibur kamu
Dan aku yakin senyummu tulus dan jujur hanya untuk ku
Perempuan ku
Engkau cinta ku
Tak mungkin bisa bila aku jauh darimu
Bisa bila ku pasti sedih
Ku cinta engkau cinta pada perempuan ku
Semakin lama semakin ku tahu
Maksud hati tak hanya mencintaimu
Hanya ku ingin habiskan seluruh hidup ku hanya untukmu"
Pecinta Wanita,Irwansyah,"Ku temukan dalam pencarian
Cinta sejati untuk hidupku
Kurang lebih yang seperti dia
Ku harap dalam cintaku
Ku tak mau menjanjikannya
Pasti bahagia bila denganku
Biar dia rasakan sendiri
Betapa gilanya cintaku
Aku memang pencinta wanita
Namun ku bukan buaya
Yang setia pada seribu gadis
Ku hanya mencintai dia
Aku memang pencinta wanita
Yang lembut seperti dia
Ini saat ku akhiri semua
Pencarian dalam hidup
Dan cintaku ternyata yang ku mau hanyalah dia
Ku tak mau menjanjikannya
Pasti bahagia bila denganku
Biar dia rasakan sendiri
Betapa gilanya cintaku
Aku memang pencinta wanita
Namun ku bukan buaya
Yang setia pada seribu gadis
Ku hanya mencintai dia
Aku memang pencinta wanita
Yang lembut seperti dia
Ini saat ku akhiri semua
Pencarian dalam hidup
Dan cintaku ternyata yang ku mau hanyalah dia
Kamu memang pecinta wanita
Namun kau bukan buaya
Yang setia pada seribu gadis
Kau hanya mencintai aku
Aku memang pencinta wanita
Namun ku bukan buaya
Yang setia pada seribu gadis
Ku hanya mencintai dia (kuhanya mencintai dia)
Aku memang pencinta wanita
Yang lembut seperti dia
Ini saat ku akhiri semua
Pencarian dalam hidup
Dan cintaku ternyata yang ku mau hanyalah dia (hanya dia)
Pecinta wanita
Mencintai dia
Hanyalah dia"
Pelangi Di Matamu,Jamrud,"30 menit kita di sini
Tanpa suara
Dan aku resah harus menunggu lama
Kata darimu
Mungkin butuh kursus merangkai kata
Untuk bicara
Dan aku benci harus jujur padamu
Tentang semua ini
Jam dinding pun tertawa
Kar'na ku hanya diam dan membisu
Ingin kumaki diriku sendiri
Yang tak berkutik di depanmu
Ada yang lain di senyummu
Yang membuat lidahku gugup, tak bergerak
Ada pelangi di bola matamu
Dan memaksa diri 'tuk bilang,Aku sayang padamu
Aku sayang padamu
Mungkin Sabtu nanti kuungkap semua
Isi di hati
Dan aku benci harus jujur padamu
Tentang semua ini
Jam dinding pun tertawa
Kar'na ku hanya diam dan membisu
Ingin kumaki diriku sendiri
Yang tak berkutik di depanmu
Ada yang lain di senyummu
Yang membuat lidahku gugup, tak bergerak
Ada pelangi di bola matamu
Seakan memaksa dan terus memaksa
Ada pelangi
Ada yang lain di senyummu
Yang membuat lidahku gugup, tak bergerak
Ada pelangi di bola matamu
Dan memaksa diri 'tuk bilang, Aku sayang padamu
Aku sayang padamu"
Dari Mata,Jaz,"Matamu melemahkanku
Saat pertama kali kulihatmu
Dan jujur, ku tak pernah merasa
Ku tak pernah merasa begini
Matamu melemahkanku
Saat pertama kali kulihatmu
Dan jujur, ku tak pernah merasa
Ku tak pernah merasa begini
Oh, mungkin inikah cinta pandangan yang pertama?
Kar'na apa yang kurasa ini tak biasa
Jika benar ini cinta, mulai dari mana? (Dari mana?)
Oh, dari mana?
Dari matamu, matamu, ku mulai jatuh cinta
Ku melihat-melihat ada bayangnya
Dari mata, kau buatku jatuh
Jatuh, terus jatuh ke hati (jatuh ke hati)
Dari matamu, matamu, ku mulai jatuh cinta
Ku melihat, melihat ada bayangnya
Dari mata, kau buatku jatuh
Jatuh, terus jatuh ke hati
Matamu melemahkanku
Saat pertama kali kulihatmu
Dan jujur, ku tak pernah merasa
Ku tak pernah merasa begini
Oh, mungkin inikah cinta pandangan yang pertama? (Yang pertama)
Kar'na apa yang kurasa ini tak biasa
Jika benar ini cinta, mulai dari mana? (Dari mana?)
Oh, dari mana?
Dari matamu, matamu, ku mulai jatuh cinta
Ku melihat, melihat ada bayangnya
Dari mata, kau buatku jatuh
Jatuh, terus jatuh ke hati (jatuh ke hati)
Dari matamu, matamu, ku mulai jatuh cinta
Ku melihat, melihat ada bayangnya
Dari mata, kau buatku jatuh
Jatuh, terus jatuh ke hati
Dari mata, kau buatku jatuh
Jatuh, terus
Dari matamu, matamu, ku mulai jatuh cinta (jatuh ke hati)
Ku melihat, melihat ada bayangnya (melihat ada bayangnya, oh)
Dari mata, kau buatku jatuh
Jatuh, terus jatuh ke hati (jatuh ke hati)
Dari matamu, matamu, ku mulai jatuh cinta
Ku melihat, melihat ada bayangnya
Dari mata, kau buatku jatuh
Jatuh, terus
Dari mata, kau buatku jatuh
Jatuh ke hati
Ho-ho-ho-oh"
Teman Bahagia,Jaz,"Takkan pernah terlintas
Tuk tinggalkan kamu
Jauh dariku, kasihku
Karena aku milikmu
Kamu milikku
Separuh nyawaku
Hidup bersamamu
Berdua kita lewati
Meski hujan badai takkan berhenti (takkan berhenti)
Sehidup semati
Mentari pun tahu
Kucinta padamu
Percaya
Aku takkan ke mana-mana
Aku kan selalu ada
Temani hingga hari tua
Setia akan kujaga
Kita teman bahagia
Takkan pernah kulupa
Kamu yang kucinta
Dari ujung kaki
Hingga ujung kepala
Aku ingin kamu
Kamu yang kumau
Belahan jiwaku
Kamu masa depanku"
Sedang Jatuh Cinta,Jaz,"Hadirmu membuat diriku kembali bahagia
Setelah sekian lama kumerasakan hampa
Sekejap duniaku menjadi berwarna
Kau rubah segalanya
Dalam hatiku bertanya
Hu
Sekejap duniaku menjadi berwarna
Kau rubah segalanya
Dalam hatiku bertanya
Mengapa dirimu tak bisa menghilang dari pikiranku
Mengapa hatiku selalu saja mengarah kepadamu
Dan memang hanya kamu lagi-lagi kamu
Terlintas di benakku
Mungkin memang aku sedang
Jatuh cinta
Diriku bertanya pada bintang-bintang (bertanya bintang-bintang)
Apakah dia jawabnya
Dan ini saatnya
Akan kunyatakan (ha)
Segala isi hatiku kepada dirinya (uh)
Mengapa dirimu (mengapa)
Tak bisa menghilang dari pikiranku (menghilang dari pikiranku)
Mengapa hatiku selalu saja mengarah kepadamu
Dan memang hanya kamu (hanya kamu)
Lagi-lagi kamu (di hatiku)
Terlintas di benakku (ho)
Mungkin memang aku sedang
Jatuh cinta
Mengapa dirimu tak bisa menghilang dari pikiranku (menghilang dari pikiranku)
Mengapa hatiku selalu saja mengarah kepadamu (ho)
Dan memang hanya kamu (hanya kamu)
Lagi-lagi kamu (di hatiku)
Terlintas di benakku
Mungkin memang aku sedang (oh mungkinkah)
Mungkin memang aku sedang (jatuh cinta)
Mungkin memang aku sedang
Jatuh cinta (oh)
Jatuh cinta oh (oh)
Jatuh cinta"
Berdua Bersama,Jaz,"Indah, ceria
Masa-masa berdua bersamamu (saat itu)
Canda, tawa
Manis lugu dirimu saat itu (aku cinta kamu)
Tak ingin aku berpisah sebentar saja
Kurasakan dunia milik berdua
Aku selalu salah tingkah
Saat di dekatmu
Kamu tetap yang terindah
Jangan pernah berubah
Berdua meraih mimpi kita
Kadang ada
Masalah yang pernah kita hadapi (hidup ini)
Jangan ragu
Kau dan aku pasti bisa lewati (lewati)
Percayalah ku akan selalu bersamamu
Karena itu sebuah janjiku padamu
Aku selalu salah tingkah
Saat di dekatmu
Kamu tetap yang terindah
Jangan pernah berubah
Berdua meraih mimpi kita
Aku selalu salah tingkah
Saat di dekatmu
Kamu tetap yang terindah
Jangan pernah berubah
Berdua meraih mimpi kita
Aku selalu salah tingkah
Saat di dekatmu
Kamu tetap yang terindah
Jangan pernah berubah
Berdua meraih mimpi kita
Meraih mimpi kita
Berdua, berdua meraih mimpi kita
"
Aku Butuh Kamu,Jaz,"Malam berganti makna
Senja kian menghilang
Sabar s'lalu mengikat
Ku tahu memang cinta tak s'lalu berpihak
Jika kau pergi, siapa yang urus diriku?
Mengerti hatiku, tolong kembalilah
Selama ku masih bisa sebut namamu
Tuhan sudah tahu, aku butuh kamu
Bingung harus memilih
Kenangan takkan terhapus
Terpapah di kesendirian
Ku tahu memang cinta tak harus miliki
Jika kau pergi, siapa yang urus diriku?
Mengerti hatiku, tolong kembalilah
Selama ku masih bisa sebut namamu
Tuhan sudah tahu, aku butuh kamu
Sepertinya susah untuk bertahan
Kutaruh cintamu dalam hati, hu-wo-oh
Jika kau pergi, siapa yang urus diriku?
Mengerti hatiku, tolong kembalilah
Selama ku masih bisa sebut namamu
Tuhan sudah tahu, ku butuh kamu
Tuhan sudah tahu, oh, aku butuh kamu"
